NAME,GEO_ID,pop_total_18_24,pop_total_25_34,pop_total_25_plus,hs_18_24,some_college_asso_18_24,ba_higher_18_24,hs_25_plus,some_college_25_plus,asso_25_plus,ba_25_plus,grad_prof_25_plus,hs_higher_25_plus,ba_higher_25_plus,hs_higher_25_34,ba_higher_25_34,state,county,County,State,Year,gini,income,population,LAUS,County Name/State Abbreviation,force,employed,unemployed,unemployment,hs_18_24D,some_college_asso_18_24D,ba_higher_18_24D,hs_25_plusD,some_college_25_plusD,asso_25_plusD,ba_25_plusD,grad_prof_25_plusD,hs_higher_25_plusD,ba_higher_25_plusD,hs_higher_25_34D,ba_higher_25_34D,log10_income
"Montgomery County, Maryland",0500000US24031,83894.0,134705.0,715672.0,26.9,37.9,23.1,14.3,13.2,5.2,26.9,32.3,91.9,59.2,92.8,60.6,24,31,Montgomery County,Maryland,2016,0.4603,100352.0,1026371,CN2403100000000,"Montgomery County, MD",544649,526510,18139,3.3,0.26899999999999996,0.379,0.231,0.14300000000000002,0.132,0.052000000000000005,0.26899999999999996,0.32299999999999995,0.919,0.5920000000000001,0.9279999999999999,0.606,5.00153036002202
"Montgomery County, Maryland",0500000US24031,84206.0,135842.0,728331.0,29.8,40.4,19.0,13.9,13.5,5.7,27.0,30.8,91.0,57.8,93.4,57.9,24,31,Montgomery County,Maryland,2017,0.4616,103178.0,1039198,CN2403100000000,"Montgomery County, MD",561370,543489,17881,3.2,0.298,0.40399999999999997,0.19,0.139,0.135,0.057,0.27,0.308,0.91,0.578,0.934,0.579,5.013591314421313
"Montgomery County, Maryland",0500000US24031,82237.0,133940.0,726243.0,26.6,38.6,24.4,13.1,13.8,5.6,26.8,31.8,91.0,58.6,94.2,55.1,24,31,Montgomery County,Maryland,2018,0.4624,106287.0,1040133,CN2403100000000,"Montgomery County, MD",565885,548536,17349,3.1,0.266,0.386,0.244,0.131,0.138,0.055999999999999994,0.268,0.318,0.91,0.586,0.9420000000000001,0.551,5.026484235097474
"Montgomery County, Maryland",0500000US24031,81523.0,131637.0,727128.0,25.0,33.4,26.7,14.4,12.7,5.4,26.4,31.4,90.2,57.8,91.4,53.4,24,31,Montgomery County,Maryland,2019,0.4648,108820.0,1043530,CN2403100000000,"Montgomery County, MD",576770,560710,16060,2.8,0.25,0.33399999999999996,0.267,0.14400000000000002,0.127,0.054000000000000006,0.264,0.314,0.902,0.578,0.914,0.534,5.0367127124951425
"Prince George's County, Maryland",0500000US24033,101815.0,126222.0,558007.0,28.0,45.6,10.5,28.2,22.6,6.0,17.0,12.3,86.2,29.4,83.3,29.6,24,33,Prince George's County,Maryland,2010,0.38,71260.0,854722,CN2403300000000,"Prince George's County, MD",480390,443412,36978,7.7,0.28,0.456,0.105,0.282,0.226,0.06,0.17,0.12300000000000001,0.862,0.294,0.833,0.29600000000000004,4.852851912478015
"Prince George's County, Maryland",0500000US24033,101123.0,128470.0,565297.0,26.3,51.3,9.3,26.3,22.5,6.2,17.9,12.2,85.1,30.1,83.7,31.5,24,33,Prince George's County,Maryland,2011,0.3833,73447.0,858539,CN2403300000000,"Prince George's County, MD",483094,446690,36404,7.5,0.263,0.513,0.09300000000000001,0.263,0.225,0.062,0.179,0.122,0.851,0.301,0.8370000000000001,0.315,4.865979974383735
"Prince George's County, Maryland",0500000US24033,101172.0,131619.0,576855.0,30.1,48.6,8.3,26.5,22.9,5.8,17.3,13.0,85.6,30.3,84.1,31.8,24,33,Prince George's County,Maryland,2012,0.385,73568.0,865443,CN2403300000000,"Prince George's County, MD",485215,450330,34885,7.2,0.301,0.486,0.083,0.265,0.22899999999999998,0.057999999999999996,0.17300000000000001,0.13,0.856,0.303,0.841,0.318,4.866694852855963
"Prince George's County, Maryland",0500000US24033,97868.0,134195.0,590099.0,28.5,48.3,10.8,26.4,23.1,5.5,17.5,12.7,85.2,30.3,84.2,30.3,24,33,Prince George's County,Maryland,2013,0.3907,73623.0,873481,CN2403300000000,"Prince George's County, MD",485941,452620,33321,6.9,0.285,0.483,0.10800000000000001,0.264,0.231,0.055,0.175,0.127,0.852,0.303,0.8420000000000001,0.303,4.867019409018502
"Prince George's County, Maryland",0500000US24033,96783.0,136247.0,602567.0,30.6,46.8,9.2,26.1,22.5,5.9,18.1,12.9,85.5,31.0,84.7,33.9,24,33,Prince George's County,Maryland,2014,0.3952,73856.0,884764,CN2403300000000,"Prince George's County, MD",486156,457128,29028,6.0,0.306,0.46799999999999997,0.092,0.261,0.225,0.059000000000000004,0.18100000000000002,0.129,0.855,0.31,0.847,0.33899999999999997,4.868391663050862
"Prince George's County, Maryland",0500000US24033,93841.0,137230.0,611322.0,28.3,48.5,9.8,25.6,21.9,6.3,18.9,13.3,85.9,32.2,85.0,33.2,24,33,Prince George's County,Maryland,2015,0.3953,74260.0,892816,CN2403300000000,"Prince George's County, MD",486318,461301,25017,5.1,0.28300000000000003,0.485,0.098,0.256,0.21899999999999997,0.063,0.18899999999999997,0.133,0.8590000000000001,0.322,0.85,0.332,4.870760793147046
"Prince George's County, Maryland",0500000US24033,92616.0,134627.0,611828.0,24.9,48.0,13.5,26.0,22.4,5.6,17.7,14.2,86.0,31.9,87.2,33.5,24,33,Prince George's County,Maryland,2016,0.3951,75925.0,897693,CN2403300000000,"Prince George's County, MD",499860,478398,21462,4.3,0.249,0.48,0.135,0.26,0.22399999999999998,0.055999999999999994,0.177,0.142,0.86,0.319,0.872,0.335,4.880390520598493
"Prince George's County, Maryland",0500000US24033,90094.0,134234.0,619337.0,28.1,50.1,9.9,26.9,21.8,6.4,18.1,14.0,87.1,32.1,88.4,33.6,24,33,Prince George's County,Maryland,2017,0.398,78607.0,905161,CN2403300000000,"Prince George's County, MD",513992,493342,20650,4.0,0.281,0.501,0.099,0.26899999999999996,0.218,0.064,0.18100000000000002,0.14,0.871,0.321,0.884,0.336,4.8954667467907464
"Prince George's County, Maryland",0500000US24033,88181.0,132468.0,619199.0,27.4,50.8,10.6,24.9,21.9,6.0,19.3,15.0,87.2,34.3,88.4,36.1,24,33,Prince George's County,Maryland,2018,0.3988,81969.0,906202,CN2403300000000,"Prince George's County, MD",514880,494574,20306,3.9,0.27399999999999997,0.508,0.106,0.249,0.21899999999999997,0.06,0.193,0.15,0.872,0.34299999999999997,0.884,0.361,4.91365493508662
"Prince George's County, Maryland",0500000US24033,85570.0,132059.0,622295.0,30.9,46.2,11.5,25.9,20.5,6.7,19.2,14.4,86.6,33.6,90.3,38.0,24,33,Prince George's County,Maryland,2019,0.3994,84920.0,908670,CN2403300000000,"Prince George's County, MD",523888,505219,18669,3.6,0.309,0.462,0.115,0.259,0.205,0.067,0.192,0.14400000000000002,0.866,0.336,0.903,0.38,4.9290150996240225
"St. Mary's County, Maryland",0500000US24037,10204.0,14570.0,67884.0,31.2,44.4,9.7,31.1,20.2,10.0,18.3,11.2,90.7,29.5,94.2,34.1,24,37,St. Mary's County,Maryland,2010,0.388,80053.0,102086,CN2403700000000,"St. Mary's County, MD",53693,50089,3604,6.7,0.312,0.444,0.09699999999999999,0.311,0.20199999999999999,0.1,0.183,0.11199999999999999,0.907,0.295,0.9420000000000001,0.341,4.903383036874016
"St. Mary's County, Maryland",0500000US24037,10603.0,13943.0,69267.0,29.4,52.6,8.8,32.7,20.9,6.0,16.6,13.9,90.1,30.5,87.0,30.6,24,37,St. Mary's County,Maryland,2011,0.3866,82529.0,103805,CN2403700000000,"St. Mary's County, MD",54283,50823,3460,6.4,0.294,0.526,0.08800000000000001,0.327,0.209,0.06,0.166,0.139,0.9009999999999999,0.305,0.87,0.306,4.916611845109346
"St. Mary's County, Maryland",0500000US24037,10858.0,14456.0,70454.0,20.3,56.2,11.1,32.4,23.7,7.0,16.4,12.1,91.7,28.6,96.3,32.3,24,37,St. Mary's County,Maryland,2012,0.3859,85032.0,105528,CN2403700000000,"St. Mary's County, MD",54521,51177,3344,6.1,0.203,0.562,0.111,0.324,0.237,0.07,0.16399999999999998,0.121,0.917,0.28600000000000003,0.963,0.32299999999999995,4.929587501438802
"St. Mary's County, Maryland",0500000US24037,11570.0,13552.0,70537.0,34.6,39.6,2.5,32.0,21.7,6.4,18.8,10.7,89.6,29.5,91.9,32.9,24,37,St. Mary's County,Maryland,2013,0.3943,85672.0,107079,CN2403700000000,"St. Mary's County, MD",54258,51049,3209,5.9,0.34600000000000003,0.396,0.025,0.32,0.217,0.064,0.188,0.107,0.8959999999999999,0.295,0.919,0.32899999999999996,4.932843974798991
"St. Mary's County, Maryland",0500000US24037,10283.0,16134.0,72686.0,30.2,50.5,10.0,31.8,22.5,8.7,14.9,14.0,92.0,28.9,93.0,36.9,24,37,St. Mary's County,Maryland,2014,0.3925,88190.0,108472,CN2403700000000,"St. Mary's County, MD",54062,51200,2862,5.3,0.302,0.505,0.1,0.318,0.225,0.087,0.149,0.14,0.92,0.289,0.93,0.369,4.945424267107198
"St. Mary's County, Maryland",0500000US24037,9866.0,15890.0,74038.0,32.2,47.3,13.0,26.4,22.4,8.0,20.4,12.9,90.1,33.3,90.7,38.4,24,37,St. Mary's County,Maryland,2015,0.3972,86987.0,109614,CN2403700000000,"St. Mary's County, MD",54562,51964,2598,4.8,0.322,0.473,0.13,0.264,0.22399999999999998,0.08,0.204,0.129,0.9009999999999999,0.33299999999999996,0.907,0.384,4.93945934579986
"St. Mary's County, Maryland",0500000US24037,10688.0,16523.0,74257.0,38.5,40.2,13.0,30.0,20.1,10.3,14.0,12.1,86.5,26.1,89.4,26.4,24,37,St. Mary's County,Maryland,2016,0.3967,86810.0,110675,CN2403700000000,"St. Mary's County, MD",54730,52486,2244,4.1,0.385,0.402,0.13,0.3,0.201,0.10300000000000001,0.14,0.121,0.865,0.261,0.894,0.264,4.938574759008534
"St. Mary's County, Maryland",0500000US24037,11061.0,14970.0,74001.0,39.3,40.4,11.7,31.2,19.3,8.0,18.4,13.4,90.2,31.8,94.3,38.9,24,37,St. Mary's County,Maryland,2017,0.4003,86508.0,110979,CN2403700000000,"St. Mary's County, MD",55828,53692,2136,3.8,0.39299999999999996,0.40399999999999997,0.11699999999999999,0.312,0.193,0.08,0.184,0.134,0.902,0.318,0.943,0.389,4.937061291823324
"St. Mary's County, Maryland",0500000US24037,12215.0,13189.0,73248.0,39.7,45.8,7.0,32.8,17.5,5.7,20.6,14.1,90.7,34.7,94.9,44.0,24,37,St. Mary's County,Maryland,2018,0.4007,90438.0,111531,CN2403700000000,"St. Mary's County, MD",56750,54664,2086,3.7,0.397,0.45799999999999996,0.07,0.32799999999999996,0.175,0.057,0.20600000000000002,0.141,0.907,0.34700000000000003,0.9490000000000001,0.44,4.9563557516290615
"St. Mary's County, Maryland",0500000US24037,11408.0,14973.0,75021.0,40.6,37.1,12.9,33.6,15.9,10.1,19.0,11.6,90.3,30.7,94.8,34.2,24,37,St. Mary's County,Maryland,2019,0.4029,89845.0,112290,CN2403700000000,"St. Mary's County, MD",58419,56565,1854,3.2,0.406,0.371,0.129,0.336,0.159,0.10099999999999999,0.19,0.11599999999999999,0.903,0.307,0.948,0.342,4.953498746813972
"Washington County, Maryland",0500000US24043,12514.0,18175.0,101325.0,23.8,36.3,16.3,36.9,20.2,8.0,13.9,6.1,85.2,20.1,86.6,27.5,24,43,Washington County,Maryland,2010,0.427,52994.0,146329,CN2404300000000,"Washington County, MD",75930,68493,7437,9.8,0.23800000000000002,0.363,0.163,0.369,0.20199999999999999,0.08,0.139,0.061,0.852,0.201,0.866,0.275,4.724234896490526
"Washington County, Maryland",0500000US24043,12553.0,18168.0,102319.0,33.0,39.8,7.6,38.0,19.8,7.5,12.0,8.0,85.4,20.1,91.8,24.6,24,43,Washington County,Maryland,2011,0.4221,53180.0,147118,CN2404300000000,"Washington County, MD",76499,69745,6754,8.8,0.33,0.39799999999999996,0.076,0.38,0.198,0.075,0.12,0.08,0.8540000000000001,0.201,0.9179999999999999,0.24600000000000002,4.725756499418991
"Washington County, Maryland",0500000US24043,12163.0,20534.0,103619.0,43.9,41.4,4.9,39.8,22.2,7.8,10.6,6.9,87.4,17.6,88.4,14.5,24,43,Washington County,Maryland,2012,0.4193,54561.0,147882,CN2404300000000,"Washington County, MD",77183,71224,5959,7.7,0.439,0.414,0.049,0.39799999999999996,0.222,0.078,0.106,0.069,0.8740000000000001,0.17600000000000002,0.884,0.145,4.736890281242343
"Washington County, Maryland",0500000US24043,12960.0,19026.0,103385.0,38.1,40.3,7.5,36.6,21.9,6.5,14.5,7.7,87.1,22.1,86.9,20.6,24,43,Washington County,Maryland,2013,0.422,55609.0,148435,CN2404300000000,"Washington County, MD",77209,71601,5608,7.3,0.381,0.40299999999999997,0.075,0.366,0.21899999999999997,0.065,0.145,0.077,0.871,0.221,0.8690000000000001,0.20600000000000002,4.745152895076901
"Washington County, Maryland",0500000US24043,12802.0,18504.0,103483.0,22.7,40.8,11.6,37.7,20.8,8.2,12.1,8.1,86.8,20.2,84.5,20.1,24,43,Washington County,Maryland,2014,0.4317,56477.0,148913,CN2404300000000,"Washington County, MD",76367,71498,4869,6.4,0.22699999999999998,0.408,0.11599999999999999,0.377,0.20800000000000002,0.08199999999999999,0.121,0.081,0.868,0.20199999999999999,0.845,0.201,4.751879309071671
"Washington County, Maryland",0500000US24043,12059.0,19531.0,104342.0,31.6,39.2,11.9,39.0,20.0,8.1,12.7,7.4,87.1,20.1,87.4,20.9,24,43,Washington County,Maryland,2015,0.4315,56228.0,149270,CN2404300000000,"Washington County, MD",76634,72415,4219,5.5,0.316,0.392,0.11900000000000001,0.39,0.2,0.081,0.127,0.07400000000000001,0.871,0.201,0.8740000000000001,0.209,4.749960359903788
"Washington County, Maryland",0500000US24043,11721.0,20096.0,105207.0,47.8,27.2,8.5,37.0,21.3,7.1,11.8,8.5,85.7,20.3,85.2,18.1,24,43,Washington County,Maryland,2016,0.4354,56316.0,149571,CN2404300000000,"Washington County, MD",75300,71575,3725,4.9,0.478,0.272,0.085,0.37,0.213,0.071,0.11800000000000001,0.085,0.857,0.203,0.852,0.18100000000000002,4.750639511933997
"Washington County, Maryland",0500000US24043,12198.0,19196.0,105240.0,40.3,41.0,6.1,33.7,20.9,8.6,14.1,9.9,87.1,23.9,88.5,21.3,24,43,Washington County,Maryland,2017,0.442,58260.0,149546,CN2404300000000,"Washington County, MD",76255,72847,3408,4.5,0.40299999999999997,0.41,0.061,0.337,0.209,0.086,0.141,0.099,0.871,0.239,0.885,0.213,4.765377934647205
"Washington County, Maryland",0500000US24043,12259.0,20066.0,105697.0,41.5,32.1,10.5,35.8,21.1,8.9,13.7,7.5,87.0,21.2,89.1,22.1,24,43,Washington County,Maryland,2018,0.4462,59719.0,149811,CN2404300000000,"Washington County, MD",76000,72774,3226,4.2,0.415,0.321,0.105,0.358,0.21100000000000002,0.08900000000000001,0.13699999999999998,0.075,0.87,0.212,0.8909999999999999,0.221,4.776119799052988
"Washington County, Maryland",0500000US24043,12084.0,19772.0,106200.0,37.2,34.6,9.2,37.2,21.9,6.3,12.4,10.1,87.9,22.5,91.8,27.5,24,43,Washington County,Maryland,2019,0.4445,60860.0,150109,CN2404300000000,"Washington County, MD",76335,73512,2823,3.7,0.37200000000000005,0.34600000000000003,0.092,0.37200000000000005,0.21899999999999997,0.063,0.124,0.10099999999999999,0.879,0.225,0.9179999999999999,0.275,4.784339083922805
"Wicomico County, Maryland",0500000US24045,14786.0,13003.0,61980.0,32.7,49.7,9.3,33.2,18.3,6.9,14.6,11.4,84.4,26.0,76.5,23.7,24,45,Wicomico County,Maryland,2010,0.437,50752.0,96951,CN2404500000000,"Wicomico County, MD",50451,45440,5011,9.9,0.327,0.49700000000000005,0.09300000000000001,0.332,0.183,0.069,0.146,0.114,0.8440000000000001,0.26,0.765,0.237,4.705461718406696
"Wicomico County, Maryland",0500000US24045,14829.0,11858.0,62902.0,30.5,54.6,8.0,29.8,20.1,4.9,20.1,11.3,86.2,31.4,85.0,30.5,24,45,Wicomico County,Maryland,2011,0.4439,51739.0,97862,CN2404500000000,"Wicomico County, MD",50558,45559,4999,9.9,0.305,0.546,0.08,0.298,0.201,0.049,0.201,0.113,0.862,0.314,0.85,0.305,4.713826424380525
"Wicomico County, Maryland",0500000US24045,14326.0,12049.0,64141.0,20.7,56.2,12.3,31.9,21.5,5.8,15.3,12.5,87.1,27.9,87.4,30.5,24,45,Wicomico County,Maryland,2012,0.4443,50639.0,98940,CN2404500000000,"Wicomico County, MD",50480,45799,4681,9.3,0.207,0.562,0.12300000000000001,0.319,0.215,0.057999999999999996,0.153,0.125,0.871,0.27899999999999997,0.8740000000000001,0.305,4.7044936970092985
"Wicomico County, Maryland",0500000US24045,16080.0,12780.0,63132.0,32.5,49.2,11.8,33.9,19.2,7.6,16.4,9.7,86.9,26.1,90.9,32.4,24,45,Wicomico County,Maryland,2013,0.4502,51092.0,99683,CN2404500000000,"Wicomico County, MD",50121,45800,4321,8.6,0.325,0.49200000000000005,0.11800000000000001,0.33899999999999997,0.192,0.076,0.16399999999999998,0.09699999999999999,0.8690000000000001,0.261,0.909,0.324,4.708361403664738
"Wicomico County, Maryland",0500000US24045,16311.0,12034.0,62981.0,19.8,53.6,15.9,32.7,22.8,6.0,15.7,13.3,90.5,29.0,90.7,26.5,24,45,Wicomico County,Maryland,2014,0.4547,52301.0,100376,CN2404500000000,"Wicomico County, MD",50050,46230,3820,7.6,0.198,0.536,0.159,0.327,0.228,0.06,0.157,0.133,0.905,0.29,0.907,0.265,4.718518296369309
"Wicomico County, Maryland",0500000US24045,15033.0,11842.0,64933.0,24.2,61.1,7.1,31.7,22.9,7.7,15.1,11.6,89.0,26.7,95.8,31.2,24,45,Wicomico County,Maryland,2015,0.4525,52278.0,101182,CN2404500000000,"Wicomico County, MD",50182,46839,3343,6.7,0.242,0.611,0.071,0.317,0.22899999999999998,0.077,0.151,0.11599999999999999,0.89,0.267,0.958,0.312,4.718327271742564
"Wicomico County, Maryland",0500000US24045,15017.0,12743.0,64937.0,24.9,60.9,4.3,36.3,20.7,7.0,14.4,10.5,88.8,24.8,91.5,17.3,24,45,Wicomico County,Maryland,2016,0.4416,53508.0,101527,CN2404500000000,"Wicomico County, MD",50359,47331,3028,6.0,0.249,0.609,0.043,0.363,0.207,0.07,0.14400000000000002,0.105,0.888,0.248,0.915,0.17300000000000001,4.728426834761584
"Wicomico County, Maryland",0500000US24045,15488.0,12738.0,64696.0,21.2,51.7,16.6,31.5,17.4,7.3,18.3,11.4,85.9,29.7,77.8,30.8,24,45,Wicomico County,Maryland,2017,0.4539,54493.0,102014,CN2404500000000,"Wicomico County, MD",51490,48660,2830,5.5,0.212,0.517,0.166,0.315,0.174,0.073,0.183,0.114,0.8590000000000001,0.297,0.778,0.308,4.736348687408043
"Wicomico County, Maryland",0500000US24045,15264.0,13058.0,65216.0,30.8,58.5,3.0,28.8,23.0,11.1,14.3,9.1,86.3,23.4,94.2,27.5,24,45,Wicomico County,Maryland,2018,0.4368,56608.0,102172,CN2404500000000,"Wicomico County, MD",51770,49111,2659,5.1,0.308,0.585,0.03,0.28800000000000003,0.23,0.111,0.14300000000000002,0.091,0.863,0.23399999999999999,0.9420000000000001,0.275,4.752885483124873
"Wicomico County, Maryland",0500000US24045,15490.0,11366.0,65728.0,20.1,61.3,6.9,31.5,17.7,5.9,16.6,13.6,85.4,30.2,87.4,33.2,24,45,Wicomico County,Maryland,2019,0.4383,56956.0,102539,CN2404500000000,"Wicomico County, MD",52369,50039,2330,4.4,0.201,0.613,0.069,0.315,0.177,0.059000000000000004,0.166,0.136,0.8540000000000001,0.302,0.8740000000000001,0.332,4.755547106370418
"Baltimore city, Maryland",0500000US24510,78129.0,104021.0,409515.0,31.1,36.3,13.0,29.5,19.4,3.7,13.2,11.0,76.9,24.2,83.0,36.9,24,510,Baltimore city,Maryland,2010,0.495,39386.0,620538,CN2451000000000,"Baltimore city, MD",296080,262216,33864,11.4,0.311,0.363,0.13,0.295,0.19399999999999998,0.037000000000000005,0.132,0.11,0.769,0.242,0.83,0.369,4.59535290304669
"Baltimore city, Maryland",0500000US24510,75665.0,106120.0,410163.0,28.6,40.4,10.3,29.2,19.3,4.4,14.9,12.6,80.5,27.5,89.7,40.9,24,510,Baltimore city,Maryland,2011,0.5002,40100.0,620210,CN2451000000000,"Baltimore city, MD",295569,264036,31533,10.7,0.28600000000000003,0.40399999999999997,0.10300000000000001,0.292,0.193,0.044000000000000004,0.149,0.126,0.805,0.275,0.897,0.409,4.603155202771475
"Baltimore city, Maryland",0500000US24510,74067.0,109063.0,413598.0,27.5,40.7,13.2,29.4,19.8,4.5,14.3,12.6,80.7,26.9,87.2,40.8,24,510,Baltimore city,Maryland,2012,0.5014,40803.0,620644,CN2451000000000,"Baltimore city, MD",297153,267396,29757,10.0,0.275,0.40700000000000003,0.132,0.294,0.198,0.045,0.14300000000000002,0.126,0.807,0.26899999999999996,0.872,0.408,4.610702738893248
"Baltimore city, Maryland",0500000US24510,70581.0,112475.0,420247.0,26.1,45.0,13.5,29.0,19.4,4.7,15.0,13.7,81.8,28.7,87.7,43.1,24,510,Baltimore city,Maryland,2013,0.5061,41385.0,621445,CN2451000000000,"Baltimore city, MD",296422,267999,28423,9.6,0.261,0.45,0.135,0.29,0.19399999999999998,0.047,0.15,0.13699999999999998,0.818,0.287,0.877,0.431,4.616853453415137
"Baltimore city, Maryland",0500000US24510,67696.0,115321.0,423249.0,31.8,41.5,10.8,31.7,17.9,4.8,15.4,14.6,84.4,30.0,88.8,44.1,24,510,Baltimore city,Maryland,2014,0.5056,41819.0,622271,CN2451000000000,"Baltimore city, MD",293732,268993,24739,8.4,0.318,0.415,0.10800000000000001,0.317,0.179,0.048,0.154,0.146,0.8440000000000001,0.3,0.888,0.441,4.621384028481653
"Baltimore city, Maryland",0500000US24510,65239.0,117042.0,425261.0,28.6,42.4,14.1,29.9,20.4,4.5,16.6,13.3,84.7,29.9,89.1,41.5,24,510,Baltimore city,Maryland,2015,0.5098,42241.0,622454,CN2451000000000,"Baltimore city, MD",293358,271643,21715,7.4,0.28600000000000003,0.424,0.141,0.299,0.204,0.045,0.166,0.133,0.847,0.299,0.8909999999999999,0.415,4.62574447222465
"Baltimore city, Maryland",0500000US24510,62526.0,116182.0,422984.0,27.7,42.6,13.8,29.6,19.6,5.0,16.5,14.4,85.0,30.8,90.4,45.2,24,510,Baltimore city,Maryland,2016,0.5156,44262.0,621000,CN2451000000000,"Baltimore city, MD",289071,270665,18406,6.4,0.27699999999999997,0.426,0.138,0.29600000000000004,0.196,0.05,0.165,0.14400000000000002,0.85,0.308,0.904,0.452,4.646040845634894
"Baltimore city, Maryland",0500000US24510,58959.0,117493.0,426682.0,26.5,44.8,15.8,29.3,19.3,5.1,15.0,15.6,84.3,30.6,88.9,43.4,24,510,Baltimore city,Maryland,2017,0.5159,46641.0,619796,CN2451000000000,"Baltimore city, MD",294349,276896,17453,5.9,0.265,0.44799999999999995,0.158,0.293,0.193,0.051,0.15,0.156,0.843,0.306,0.889,0.434,4.6687771646141885
"Baltimore city, Maryland",0500000US24510,57882.0,114959.0,421499.0,28.1,44.0,15.7,29.3,18.5,4.9,16.6,16.6,85.9,33.1,90.3,45.8,24,510,Baltimore city,Maryland,2018,0.513,48840.0,614700,CN2451000000000,"Baltimore city, MD",292450,276229,16221,5.5,0.281,0.44,0.157,0.293,0.185,0.049,0.166,0.166,0.8590000000000001,0.331,0.903,0.45799999999999996,4.688784547370221
"Baltimore city, Maryland",0500000US24510,56373.0,112273.0,417550.0,28.3,42.0,17.1,28.3,19.3,4.8,17.6,15.7,85.7,33.3,92.5,47.5,24,510,Baltimore city,Maryland,2019,0.5145,50379.0,609032,CN2451000000000,"Baltimore city, MD",293296,279032,14264,4.9,0.28300000000000003,0.42,0.171,0.28300000000000003,0.193,0.048,0.17600000000000002,0.157,0.857,0.33299999999999996,0.925,0.475,4.702258163162094
"Barnstable County, Massachusetts",0500000US25001,14549.0,17420.0,164677.0,38.5,40.7,11.2,25.9,20.4,9.5,23.0,16.1,94.9,39.1,91.0,26.7,25,1,Barnstable County,Massachusetts,2010,0.443,60317.0,217483,CN2500100000000,"Barnstable County, MA",111065,100362,10703,9.6,0.385,0.40700000000000003,0.11199999999999999,0.259,0.204,0.095,0.23,0.161,0.9490000000000001,0.391,0.91,0.267,4.7804469329385775
"Barnstable County, Massachusetts",0500000US25001,14803.0,17976.0,164841.0,35.6,47.3,5.6,25.6,21.5,9.1,22.3,16.0,94.6,38.3,92.0,26.0,25,1,Barnstable County,Massachusetts,2011,0.4502,60525.0,216639,CN2500100000000,"Barnstable County, MA",110126,100178,9948,9.0,0.35600000000000004,0.473,0.055999999999999994,0.256,0.215,0.091,0.223,0.16,0.946,0.38299999999999995,0.92,0.26,4.781941973510619
"Barnstable County, Massachusetts",0500000US25001,15358.0,17769.0,164390.0,40.0,41.1,9.3,24.2,19.7,9.5,23.5,17.0,93.9,40.6,94.2,34.6,25,1,Barnstable County,Massachusetts,2012,0.4542,60424.0,216021,CN2500100000000,"Barnstable County, MA",111203,101943,9260,8.3,0.4,0.41100000000000003,0.09300000000000001,0.242,0.19699999999999998,0.095,0.235,0.17,0.9390000000000001,0.406,0.9420000000000001,0.34600000000000003,4.781216659079688
"Barnstable County, Massachusetts",0500000US25001,15311.0,18098.0,164797.0,35.7,38.5,10.6,27.1,20.9,9.9,20.9,16.2,95.0,37.1,93.4,32.3,25,1,Barnstable County,Massachusetts,2013,0.4553,60526.0,215449,CN2500100000000,"Barnstable County, MA",110943,101881,9062,8.2,0.35700000000000004,0.385,0.106,0.271,0.209,0.099,0.209,0.162,0.95,0.371,0.934,0.32299999999999995,4.781949148788916
"Barnstable County, Massachusetts",0500000US25001,15705.0,18270.0,165103.0,31.9,37.5,20.5,23.0,20.7,8.3,25.0,19.3,96.4,44.3,96.6,37.1,25,1,Barnstable County,Massachusetts,2014,0.4602,61597.0,215167,CN2500100000000,"Barnstable County, MA",112082,104053,8029,7.2,0.319,0.375,0.205,0.23,0.207,0.083,0.25,0.193,0.9640000000000001,0.44299999999999995,0.966,0.371,4.789566611465325
"Barnstable County, Massachusetts",0500000US25001,14721.0,17894.0,165588.0,32.1,49.3,7.8,25.0,21.1,9.5,23.5,16.5,95.8,40.1,96.5,29.3,25,1,Barnstable County,Massachusetts,2015,0.457,63251.0,214766,CN2500100000000,"Barnstable County, MA",111569,104758,6811,6.1,0.321,0.493,0.078,0.25,0.21100000000000002,0.095,0.235,0.165,0.958,0.401,0.965,0.293,4.801074262262582
"Barnstable County, Massachusetts",0500000US25001,14762.0,18401.0,165674.0,38.4,37.3,16.1,25.9,17.4,9.1,25.6,17.8,95.8,43.5,95.1,34.1,25,1,Barnstable County,Massachusetts,2016,0.4604,65382.0,214703,CN2500100000000,"Barnstable County, MA",111590,105923,5667,5.1,0.384,0.373,0.161,0.259,0.174,0.091,0.256,0.17800000000000002,0.958,0.435,0.951,0.341,4.815464843646535
"Barnstable County, Massachusetts",0500000US25001,14853.0,18794.0,165434.0,39.8,24.3,20.5,23.6,17.5,9.1,24.9,19.6,94.8,44.6,94.8,29.1,25,1,Barnstable County,Massachusetts,2017,0.4585,68048.0,213900,CN2500100000000,"Barnstable County, MA",114182,108730,5452,4.8,0.39799999999999996,0.243,0.205,0.23600000000000002,0.175,0.091,0.249,0.196,0.948,0.446,0.948,0.29100000000000004,4.832821747501544
"Barnstable County, Massachusetts",0500000US25001,14237.0,20128.0,166596.0,36.1,38.0,13.4,24.0,18.7,10.0,22.6,19.2,94.5,41.8,93.5,31.8,25,1,Barnstable County,Massachusetts,2018,0.4589,70621.0,213690,CN2500100000000,"Barnstable County, MA",116375,111171,5204,4.5,0.361,0.38,0.134,0.24,0.187,0.1,0.226,0.192,0.945,0.418,0.935,0.318,4.848940012528474
